top_k,algorithm_type,jaccard_similarity_value,user
15,hybrid,0.1111111111111111,909.0
15,compact,0.15384615384615385,910.0
15,hybrid,0.15384615384615385,910.0
15,compact,0.30434782608695654,911.0
15,hybrid,0.30434782608695654,911.0
15,compact,0.42857142857142855,912.0
15,hybrid,0.5,912.0
15,compact,0.42857142857142855,913.0
15,hybrid,0.42857142857142855,913.0
15,compact,0.5,914.0
15,hybrid,0.42857142857142855,914.0
15,compact,0.36363636363636365,915.0
15,hybrid,0.42857142857142855,915.0
15,compact,0.5,916.0
15,hybrid,0.42857142857142855,916.0
15,compact,0.42857142857142855,917.0
15,hybrid,0.5,917.0
15,compact,0.15384615384615385,918.0
15,hybrid,0.25,918.0
15,compact,0.25,919.0
15,hybrid,0.30434782608695654,919.0
15,compact,0.30434782608695654,920.0
15,hybrid,0.30434782608695654,920.0
15,compact,0.36363636363636365,921.0
15,hybrid,0.36363636363636365,921.0
15,compact,0.25,922.0
15,hybrid,0.36363636363636365,922.0
15,compact,0.30434782608695654,923.0
15,hybrid,0.30434782608695654,923.0
15,compact,0.36363636363636365,924.0
15,hybrid,0.30434782608695654,924.0
15,compact,0.2,925.0
15,hybrid,0.1111111111111111,925.0
15,compact,0.2,926.0
15,hybrid,0.25,926.0
15,compact,0.15384615384615385,927.0
15,hybrid,0.2,927.0
15,compact,0.42857142857142855,928.0
15,hybrid,0.36363636363636365,928.0
15,compact,0.25,929.0
15,hybrid,0.25,929.0
15,compact,0.36363636363636365,930.0
15,hybrid,0.30434782608695654,930.0
15,compact,0.30434782608695654,931.0
15,hybrid,0.30434782608695654,931.0
15,compact,0.2,932.0
15,hybrid,0.30434782608695654,932.0
15,compact,0.36363636363636365,933.0
15,hybrid,0.36363636363636365,933.0
15,compact,0.2,934.0
15,hybrid,0.2,934.0
15,compact,0.25,935.0
15,hybrid,0.25,935.0
15,compact,0.15384615384615385,936.0
15,hybrid,0.25,936.0
15,compact,0.5789473684210527,937.0
15,hybrid,0.5,937.0
15,compact,0.25,938.0
15,hybrid,0.5,938.0
15,compact,0.15384615384615385,939.0
15,hybrid,0.2,939.0
15,compact,0.15384615384615385,940.0
15,hybrid,0.30434782608695654,940.0
15,compact,0.42857142857142855,941.0
15,hybrid,0.5,941.0
15,compact,0.2,942.0
15,hybrid,0.36363636363636365,942.0
15,compact,0.42857142857142855,943.0
15,hybrid,0.42857142857142855,943.0
15,compact,0.15384615384615385,944.0
15,hybrid,0.15384615384615385,944.0
15,compact,0.42857142857142855,945.0
15,hybrid,0.42857142857142855,945.0
15,compact,0.42857142857142855,946.0
15,hybrid,0.36363636363636365,946.0
15,compact,0.36363636363636365,947.0
15,hybrid,0.2,947.0
15,compact,0.36363636363636365,948.0
15,hybrid,0.5,948.0
15,compact,0.30434782608695654,949.0
15,hybrid,0.36363636363636365,949.0
15,compact,0.25,950.0
15,hybrid,0.25,950.0
15,compact,0.25,951.0
15,hybrid,0.2,951.0
15,compact,0.36363636363636365,952.0
15,hybrid,0.42857142857142855,952.0
15,compact,0.15384615384615385,953.0
15,hybrid,0.36363636363636365,953.0
15,compact,0.2,954.0
15,hybrid,0.2,954.0
15,compact,0.15384615384615385,955.0
15,hybrid,0.2,955.0
15,compact,0.07142857142857142,956.0
15,hybrid,0.2,956.0
15,compact,0.2,957.0
15,hybrid,0.30434782608695654,957.0
15,compact,0.5,958.0
15,hybrid,0.42857142857142855,958.0
15,compact,0.30434782608695654,959.0
15,hybrid,0.36363636363636365,959.0
15,compact,0.1111111111111111,960.0
15,hybrid,0.36363636363636365,960.0
15,compact,0.25,961.0
15,hybrid,0.30434782608695654,961.0
15,compact,0.30434782608695654,962.0
15,hybrid,0.30434782608695654,962.0
15,compact,0.2,963.0
15,hybrid,0.42857142857142855,963.0
15,compact,0.15384615384615385,964.0
15,hybrid,0.25,964.0
15,compact,0.36363636363636365,965.0
15,hybrid,0.5,965.0
15,compact,0.15384615384615385,966.0
15,hybrid,0.2,966.0
15,compact,0.42857142857142855,967.0
15,hybrid,0.36363636363636365,967.0
15,compact,0.15384615384615385,968.0
15,hybrid,0.2,968.0
15,compact,0.07142857142857142,969.0
15,hybrid,0.1111111111111111,969.0
15,compact,0.2,970.0
15,hybrid,0.25,970.0
15,compact,0.15384615384615385,971.0
15,hybrid,0.15384615384615385,971.0
15,compact,0.36363636363636365,972.0
15,hybrid,0.36363636363636365,972.0
15,compact,0.1111111111111111,973.0
15,hybrid,0.034482758620689655,973.0
15,compact,0.15384615384615385,974.0
15,hybrid,0.25,974.0
15,compact,0.36363636363636365,975.0
15,hybrid,0.36363636363636365,975.0
15,compact,0.25,976.0
15,hybrid,0.36363636363636365,976.0
15,compact,0.30434782608695654,977.0
15,hybrid,0.42857142857142855,977.0
15,compact,0.25,978.0
15,hybrid,0.25,978.0
15,compact,0.42857142857142855,979.0
15,hybrid,0.42857142857142855,979.0
15,compact,0.36363636363636365,980.0
15,hybrid,0.25,980.0
15,compact,0.15384615384615385,981.0
15,hybrid,0.1111111111111111,981.0
15,compact,0.36363636363636365,982.0
15,hybrid,0.42857142857142855,982.0
15,compact,0.25,983.0
15,hybrid,0.25,983.0
15,compact,0.30434782608695654,984.0
15,hybrid,0.36363636363636365,984.0
15,compact,0.07142857142857142,985.0
15,hybrid,0.42857142857142855,985.0
15,compact,0.25,986.0
15,hybrid,0.25,986.0
15,compact,0.30434782608695654,987.0
15,hybrid,0.25,987.0
15,compact,0.42857142857142855,988.0
15,hybrid,0.36363636363636365,988.0
15,compact,0.36363636363636365,989.0
15,hybrid,0.25,989.0
15,compact,0.1111111111111111,990.0
15,hybrid,0.2,990.0
15,compact,0.30434782608695654,991.0
15,hybrid,0.5,991.0
15,compact,0.42857142857142855,992.0
15,hybrid,0.42857142857142855,992.0
15,compact,0.36363636363636365,993.0
15,hybrid,0.30434782608695654,993.0
15,compact,0.42857142857142855,994.0
15,hybrid,0.36363636363636365,994.0
15,compact,0.30434782608695654,995.0
15,hybrid,0.36363636363636365,995.0
15,compact,0.30434782608695654,996.0
15,hybrid,0.36363636363636365,996.0
15,compact,0.5,997.0
15,hybrid,0.5789473684210527,997.0
15,compact,0.15384615384615385,998.0
15,hybrid,0.15384615384615385,998.0
15,compact,0.2,999.0
15,hybrid,0.25,999.0
15,compact,0.2,1000.0
15,hybrid,0.2,1000.0
15,compact,0.15384615384615385,1001.0
15,hybrid,0.30434782608695654,1001.0
15,compact,0.30434782608695654,1002.0
15,hybrid,0.36363636363636365,1002.0
15,compact,0.1111111111111111,1003.0
15,hybrid,0.30434782608695654,1003.0
15,compact,0.2,1004.0
15,hybrid,0.1111111111111111,1004.0
15,compact,0.15384615384615385,1005.0
15,hybrid,0.15384615384615385,1005.0
15,compact,0.30434782608695654,1006.0
15,hybrid,0.25,1006.0
15,compact,0.15384615384615385,1007.0
15,hybrid,0.5,1007.0
15,compact,0.07142857142857142,1008.0
15,hybrid,0.2,1008.0
15,compact,0.5789473684210527,1009.0
15,hybrid,0.5,1009.0
15,compact,0.25,1010.0
15,hybrid,0.15384615384615385,1010.0
15,compact,0.36363636363636365,1011.0
15,hybrid,0.30434782608695654,1011.0
15,compact,0.42857142857142855,1012.0
15,hybrid,0.36363636363636365,1012.0
15,compact,0.25,1013.0
15,hybrid,0.2,1013.0
15,compact,0.25,1014.0
15,hybrid,0.25,1014.0
15,compact,0.15384615384615385,1015.0
15,hybrid,0.2,1015.0
15,compact,0.42857142857142855,1016.0
15,hybrid,0.36363636363636365,1016.0
15,compact,0.25,1017.0
15,hybrid,0.30434782608695654,1017.0
15,compact,0.5,1018.0
15,hybrid,0.42857142857142855,1018.0
15,compact,0.25,1019.0
15,hybrid,0.15384615384615385,1019.0
15,compact,0.6666666666666666,1020.0
15,hybrid,0.5,1020.0
15,compact,0.25,1021.0
15,hybrid,0.25,1021.0
15,compact,0.36363636363636365,1022.0
15,hybrid,0.30434782608695654,1022.0
15,compact,0.30434782608695654,1023.0
15,hybrid,0.30434782608695654,1023.0
15,compact,0.36363636363636365,1024.0
15,hybrid,0.30434782608695654,1024.0
15,compact,0.30434782608695654,1025.0
15,hybrid,0.30434782608695654,1025.0
15,compact,0.2,1026.0
15,hybrid,0.36363636363636365,1026.0
15,compact,0.1111111111111111,1027.0
15,hybrid,0.42857142857142855,1027.0
15,compact,0.30434782608695654,1028.0
15,hybrid,0.30434782608695654,1028.0
15,compact,0.36363636363636365,1029.0
15,hybrid,0.42857142857142855,1029.0
15,compact,0.30434782608695654,1030.0
15,hybrid,0.5,1030.0
15,compact,0.2,1031.0
15,hybrid,0.25,1031.0
15,compact,0.2,1032.0
15,hybrid,0.30434782608695654,1032.0
15,compact,0.25,1033.0
15,hybrid,0.42857142857142855,1033.0
15,compact,0.2,1034.0
15,hybrid,0.15384615384615385,1034.0
15,compact,0.30434782608695654,1035.0
15,hybrid,0.30434782608695654,1035.0
15,compact,0.15384615384615385,1036.0
15,hybrid,0.36363636363636365,1036.0
15,compact,0.25,1037.0
15,hybrid,0.25,1037.0
15,compact,0.2,1038.0
15,hybrid,0.42857142857142855,1038.0
15,compact,0.36363636363636365,1039.0
15,hybrid,0.36363636363636365,1039.0
15,compact,0.2,1040.0
15,hybrid,0.30434782608695654,1040.0
15,compact,0.30434782608695654,1041.0
15,hybrid,0.25,1041.0
15,compact,0.5789473684210527,1042.0
15,hybrid,0.5789473684210527,1042.0
15,compact,0.5789473684210527,1043.0
15,hybrid,0.5,1043.0
15,compact,0.5789473684210527,1044.0
15,hybrid,0.5789473684210527,1044.0
15,compact,0.30434782608695654,1045.0
15,hybrid,0.36363636363636365,1045.0
15,compact,0.36363636363636365,1046.0
15,hybrid,0.30434782608695654,1046.0
15,compact,0.1111111111111111,1047.0
15,hybrid,0.42857142857142855,1047.0
15,compact,0.25,1048.0
15,hybrid,0.36363636363636365,1048.0
15,compact,0.25,1049.0
15,hybrid,0.25,1049.0
15,compact,0.36363636363636365,1050.0
15,hybrid,0.30434782608695654,1050.0
15,compact,0.15384615384615385,1051.0
15,hybrid,0.25,1051.0
15,compact,0.1111111111111111,1052.0
15,hybrid,0.2,1052.0
15,compact,0.5789473684210527,1053.0
15,hybrid,0.6666666666666666,1053.0
15,compact,0.15384615384615385,1054.0
15,hybrid,0.2,1054.0
15,compact,0.5,1055.0
15,hybrid,0.5,1055.0
15,compact,0.42857142857142855,1056.0
15,hybrid,0.36363636363636365,1056.0
15,compact,0.30434782608695654,1057.0
15,hybrid,0.36363636363636365,1057.0
15,compact,0.42857142857142855,1058.0
15,hybrid,0.5,1058.0
15,compact,0.42857142857142855,1059.0
15,hybrid,0.30434782608695654,1059.0
15,compact,0.15384615384615385,1060.0
15,hybrid,0.25,1060.0
15,compact,0.42857142857142855,1061.0
15,hybrid,0.36363636363636365,1061.0
15,compact,0.36363636363636365,1062.0
15,hybrid,0.36363636363636365,1062.0
15,compact,0.6666666666666666,1063.0
15,hybrid,0.5789473684210527,1063.0
15,compact,0.034482758620689655,1064.0
15,hybrid,0.1111111111111111,1064.0
15,compact,0.42857142857142855,1065.0
15,hybrid,0.36363636363636365,1065.0
15,compact,0.36363636363636365,1066.0
15,hybrid,0.42857142857142855,1066.0
15,compact,0.5,1067.0
15,hybrid,0.5,1067.0
15,compact,0.42857142857142855,1068.0
15,hybrid,0.36363636363636365,1068.0
15,compact,0.30434782608695654,1069.0
15,hybrid,0.2,1069.0
15,compact,0.36363636363636365,1070.0
15,hybrid,0.42857142857142855,1070.0
15,compact,0.30434782608695654,1071.0
15,hybrid,0.25,1071.0
15,compact,0.25,1072.0
15,hybrid,0.30434782608695654,1072.0
15,compact,0.42857142857142855,1073.0
15,hybrid,0.36363636363636365,1073.0
15,compact,0.2,1074.0
15,hybrid,0.2,1074.0
15,compact,0.15384615384615385,1075.0
15,hybrid,0.25,1075.0
15,compact,0.25,1076.0
15,hybrid,0.30434782608695654,1076.0
15,compact,0.2,1077.0
15,hybrid,0.25,1077.0
15,compact,0.2,1078.0
15,hybrid,0.30434782608695654,1078.0
15,compact,0.2,1079.0
15,hybrid,0.5789473684210527,1079.0
15,compact,0.42857142857142855,1080.0
15,hybrid,0.36363636363636365,1080.0
15,compact,0.5,1081.0
15,hybrid,0.30434782608695654,1081.0
15,compact,0.5,1082.0
15,hybrid,0.5,1082.0
15,compact,0.25,1083.0
15,hybrid,0.36363636363636365,1083.0
15,compact,0.36363636363636365,1084.0
15,hybrid,0.36363636363636365,1084.0
15,compact,0.25,1085.0
15,hybrid,0.36363636363636365,1085.0
15,compact,0.36363636363636365,1086.0
15,hybrid,0.36363636363636365,1086.0
15,compact,0.2,1087.0
15,hybrid,0.15384615384615385,1087.0
15,compact,0.25,1088.0
15,hybrid,0.2,1088.0
15,compact,0.25,1089.0
15,hybrid,0.25,1089.0
15,compact,0.42857142857142855,1090.0
15,hybrid,0.5789473684210527,1090.0
15,compact,0.2,1091.0
15,hybrid,0.25,1091.0
15,compact,0.1111111111111111,1092.0
15,hybrid,0.1111111111111111,1092.0
15,compact,0.30434782608695654,1093.0
15,hybrid,0.5,1093.0
15,compact,0.15384615384615385,1094.0
15,hybrid,0.30434782608695654,1094.0
15,compact,0.30434782608695654,1095.0
15,hybrid,0.30434782608695654,1095.0
15,compact,0.42857142857142855,1096.0
15,hybrid,0.42857142857142855,1096.0
15,compact,0.42857142857142855,1097.0
15,hybrid,0.36363636363636365,1097.0
15,compact,0.30434782608695654,1098.0
15,hybrid,0.30434782608695654,1098.0
15,compact,0.30434782608695654,1099.0
15,hybrid,0.36363636363636365,1099.0
15,compact,0.15384615384615385,1100.0
15,hybrid,0.2,1100.0
15,compact,0.25,1101.0
15,hybrid,0.36363636363636365,1101.0
15,compact,0.5,1102.0
15,hybrid,0.5,1102.0
15,compact,0.30434782608695654,1103.0
15,hybrid,0.30434782608695654,1103.0
15,compact,0.30434782608695654,1104.0
15,hybrid,0.25,1104.0
15,compact,0.36363636363636365,1105.0
15,hybrid,0.36363636363636365,1105.0
15,compact,0.30434782608695654,1106.0
15,hybrid,0.6666666666666666,1106.0
15,compact,0.25,1107.0
15,hybrid,0.25,1107.0
15,compact,0.42857142857142855,1108.0
15,hybrid,0.5,1108.0
15,compact,0.5,1109.0
15,hybrid,0.5,1109.0
15,compact,0.5,1110.0
15,hybrid,0.42857142857142855,1110.0
15,compact,0.30434782608695654,1111.0
15,hybrid,0.42857142857142855,1111.0
15,compact,0.42857142857142855,1112.0
15,hybrid,0.30434782608695654,1112.0
15,compact,0.2,1113.0
15,hybrid,0.30434782608695654,1113.0
15,compact,0.30434782608695654,1114.0
15,hybrid,0.42857142857142855,1114.0
15,compact,0.2,1115.0
15,hybrid,0.25,1115.0
15,compact,0.25,1116.0
15,hybrid,0.07142857142857142,1116.0
15,compact,0.30434782608695654,1117.0
15,hybrid,0.25,1117.0
15,compact,0.2,1118.0
15,hybrid,0.1111111111111111,1118.0
15,compact,0.15384615384615385,1119.0
15,hybrid,0.30434782608695654,1119.0
15,compact,0.5789473684210527,1120.0
15,hybrid,0.5,1120.0
15,compact,0.034482758620689655,1121.0
15,hybrid,0.25,1121.0
15,compact,0.1111111111111111,1122.0
15,hybrid,0.15384615384615385,1122.0
15,compact,0.2,1123.0
15,hybrid,0.36363636363636365,1123.0
15,compact,0.5789473684210527,1124.0
15,hybrid,0.6666666666666666,1124.0
15,compact,0.25,1125.0
15,hybrid,0.30434782608695654,1125.0
15,compact,0.30434782608695654,1126.0
15,hybrid,0.36363636363636365,1126.0
15,compact,0.42857142857142855,1127.0
15,hybrid,0.36363636363636365,1127.0
15,compact,0.42857142857142855,1128.0
15,hybrid,0.5,1128.0
15,compact,0.36363636363636365,1129.0
15,hybrid,0.36363636363636365,1129.0
15,compact,0.36363636363636365,1130.0
15,hybrid,0.25,1130.0
15,compact,0.25,1131.0
15,hybrid,0.36363636363636365,1131.0
15,compact,0.1111111111111111,1132.0
15,hybrid,0.1111111111111111,1132.0
15,compact,0.36363636363636365,1133.0
15,hybrid,0.36363636363636365,1133.0
15,compact,0.25,1134.0
15,hybrid,0.36363636363636365,1134.0
15,compact,0.1111111111111111,1135.0
15,hybrid,0.25,1135.0
15,compact,0.07142857142857142,1136.0
15,hybrid,0.42857142857142855,1136.0
15,compact,0.30434782608695654,1137.0
15,hybrid,0.42857142857142855,1137.0
15,compact,0.36363636363636365,1138.0
15,hybrid,0.5,1138.0
15,compact,0.30434782608695654,1139.0
15,hybrid,0.30434782608695654,1139.0
15,compact,0.36363636363636365,1140.0
15,hybrid,0.42857142857142855,1140.0
15,compact,0.36363636363636365,1141.0
15,hybrid,0.36363636363636365,1141.0
15,compact,0.15384615384615385,1142.0
15,hybrid,0.1111111111111111,1142.0
15,compact,0.30434782608695654,1143.0
15,hybrid,0.5789473684210527,1143.0
15,compact,0.36363636363636365,1144.0
15,hybrid,0.5,1144.0
15,compact,0.36363636363636365,1145.0
15,hybrid,0.42857142857142855,1145.0
15,compact,0.42857142857142855,1146.0
15,hybrid,0.5789473684210527,1146.0
15,compact,0.25,1147.0
15,hybrid,0.25,1147.0
15,compact,0.2,1148.0
15,hybrid,0.42857142857142855,1148.0
15,compact,0.36363636363636365,1149.0
15,hybrid,0.36363636363636365,1149.0
15,compact,0.42857142857142855,1150.0
15,hybrid,0.5789473684210527,1150.0
15,compact,0.2,1151.0
15,hybrid,0.15384615384615385,1151.0
15,compact,0.15384615384615385,1152.0
15,hybrid,0.2,1152.0
15,compact,0.15384615384615385,1153.0
15,hybrid,0.15384615384615385,1153.0
15,compact,0.30434782608695654,1154.0
15,hybrid,0.25,1154.0
15,compact,0.25,1155.0
15,hybrid,0.5,1155.0
15,compact,0.25,1156.0
15,hybrid,0.2,1156.0
15,compact,0.30434782608695654,1157.0
15,hybrid,0.36363636363636365,1157.0
15,compact,0.36363636363636365,1158.0
15,hybrid,0.5,1158.0
15,compact,0.2,1159.0
15,hybrid,0.30434782608695654,1159.0
15,compact,0.25,1160.0
15,hybrid,0.1111111111111111,1160.0
15,compact,0.42857142857142855,1161.0
15,hybrid,0.36363636363636365,1161.0
15,compact,0.25,1162.0
15,hybrid,0.36363636363636365,1162.0
15,compact,0.5,1163.0
15,hybrid,0.5,1163.0
15,compact,0.42857142857142855,1164.0
15,hybrid,0.42857142857142855,1164.0
15,compact,0.30434782608695654,1165.0
15,hybrid,0.5,1165.0
15,compact,0.30434782608695654,1166.0
15,hybrid,0.36363636363636365,1166.0
15,compact,0.2,1167.0
15,hybrid,0.30434782608695654,1167.0
15,compact,0.5,1168.0
15,hybrid,0.30434782608695654,1168.0
15,compact,0.30434782608695654,1169.0
15,hybrid,0.5,1169.0
15,compact,0.25,1170.0
15,hybrid,0.30434782608695654,1170.0
15,compact,0.2,1171.0
15,hybrid,0.2,1171.0
15,compact,0.5,1172.0
15,hybrid,0.5,1172.0
15,compact,0.30434782608695654,1173.0
15,hybrid,0.36363636363636365,1173.0
15,compact,0.36363636363636365,1174.0
15,hybrid,0.30434782608695654,1174.0
15,compact,0.42857142857142855,1175.0
15,hybrid,0.42857142857142855,1175.0
15,compact,0.36363636363636365,1176.0
15,hybrid,0.30434782608695654,1176.0
15,compact,0.2,1177.0
15,hybrid,0.25,1177.0
15,compact,0.42857142857142855,1178.0
15,hybrid,0.36363636363636365,1178.0
15,compact,0.36363636363636365,1179.0
15,hybrid,0.36363636363636365,1179.0
15,compact,0.42857142857142855,1180.0
15,hybrid,0.5,1180.0
15,compact,0.42857142857142855,1181.0
15,hybrid,0.36363636363636365,1181.0
15,compact,0.30434782608695654,1182.0
15,hybrid,0.25,1182.0
15,compact,0.2,1183.0
15,hybrid,0.15384615384615385,1183.0
15,compact,0.30434782608695654,1184.0
15,hybrid,0.30434782608695654,1184.0
15,compact,0.25,1185.0
15,hybrid,0.25,1185.0
15,compact,0.25,1186.0
15,hybrid,0.36363636363636365,1186.0
15,compact,0.5,1187.0
15,hybrid,0.5,1187.0
15,compact,0.15384615384615385,1188.0
15,hybrid,0.25,1188.0
15,compact,0.5789473684210527,1189.0
15,hybrid,0.5789473684210527,1189.0
15,compact,0.25,1190.0
15,hybrid,0.2,1190.0
15,compact,0.2,1191.0
15,hybrid,0.25,1191.0
15,compact,0.5,1192.0
15,hybrid,0.42857142857142855,1192.0
15,compact,0.5,1193.0
15,hybrid,0.5789473684210527,1193.0
15,compact,0.30434782608695654,1194.0
15,hybrid,0.42857142857142855,1194.0
15,compact,0.30434782608695654,1195.0
15,hybrid,0.36363636363636365,1195.0
15,compact,0.42857142857142855,1196.0
15,hybrid,0.42857142857142855,1196.0
15,compact,0.36363636363636365,1197.0
15,hybrid,0.36363636363636365,1197.0
15,compact,0.2,1198.0
15,hybrid,0.36363636363636365,1198.0
15,compact,0.07142857142857142,1199.0
15,hybrid,0.1111111111111111,1199.0
15,compact,0.2,1200.0
15,hybrid,0.30434782608695654,1200.0
15,compact,0.30434782608695654,1201.0
15,hybrid,0.36363636363636365,1201.0
15,compact,0.2,1202.0
15,hybrid,0.25,1202.0
15,compact,0.5,1203.0
15,hybrid,0.6666666666666666,1203.0
15,compact,0.36363636363636365,1204.0
15,hybrid,0.36363636363636365,1204.0
15,compact,0.2,1205.0
15,hybrid,0.25,1205.0
15,compact,0.15384615384615385,1206.0
15,hybrid,0.30434782608695654,1206.0
15,compact,0.42857142857142855,1207.0
15,hybrid,0.15384615384615385,1207.0
15,compact,0.25,1208.0
15,hybrid,0.2,1208.0
15,compact,0.30434782608695654,1209.0
15,hybrid,0.42857142857142855,1209.0
15,compact,0.15384615384615385,1210.0
15,hybrid,0.25,1210.0
15,compact,0.36363636363636365,1211.0
15,hybrid,0.30434782608695654,1211.0
15,compact,0.034482758620689655,1212.0
15,hybrid,0.07142857142857142,1212.0
15,compact,0.25,1213.0
15,hybrid,0.25,1213.0
15,compact,0.2,1214.0
15,hybrid,0.1111111111111111,1214.0
15,compact,0.30434782608695654,1215.0
15,hybrid,0.36363636363636365,1215.0
15,compact,0.25,1216.0
15,hybrid,0.15384615384615385,1216.0
15,compact,0.1111111111111111,1217.0
15,hybrid,0.36363636363636365,1217.0
15,compact,0.25,1218.0
15,hybrid,0.25,1218.0
15,compact,0.5,1219.0
15,hybrid,0.6666666666666666,1219.0
15,compact,0.42857142857142855,1220.0
15,hybrid,0.5,1220.0
15,compact,0.15384615384615385,1221.0
15,hybrid,0.25,1221.0
15,compact,0.25,1222.0
15,hybrid,0.30434782608695654,1222.0
15,compact,0.2,1223.0
15,hybrid,0.1111111111111111,1223.0
15,compact,0.2,1224.0
15,hybrid,0.30434782608695654,1224.0
15,compact,0.25,1225.0
15,hybrid,0.36363636363636365,1225.0
15,compact,0.42857142857142855,1226.0
15,hybrid,0.42857142857142855,1226.0
